season,host_country,host_city,stadium_name,match_date,match_type,innings_number,bowling_position,player_name,player_team,opposition_team,balls_bowled,maidens,runs_conceded,dots,fours_conceded,sixes_conceded,wides,noballs,economy_rate,wickets_taken,total_wickets_taken_by_team,match_winning_team,note
2015,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",28-04-2015,28th match,1,5,AD Russell,Kolkata Knight Riders,Chennai Super Kings,24,0,26,12,2,0,4,0,6.5,2,6,Chennai Super Kings,
2015,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",28-04-2015,28th match,1,4,GB Hogg,Kolkata Knight Riders,Chennai Super Kings,24,0,18,9,1,0,0,0,4.5,1,6,Chennai Super Kings,
2015,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",28-04-2015,28th match,1,3,PP Chawla,Kolkata Knight Riders,Chennai Super Kings,24,0,26,9,1,1,0,0,6.5,2,6,Chennai Super Kings,
2015,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",28-04-2015,28th match,1,2,UT Yadav,Kolkata Knight Riders,Chennai Super Kings,24,0,36,12,6,1,1,0,9.0,0,6,Chennai Super Kings,
2015,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",28-04-2015,28th match,1,1,PJ Cummins,Kolkata Knight Riders,Chennai Super Kings,24,0,25,13,2,1,2,0,6.25,0,6,Chennai Super Kings,
2015,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,27-04-2015,27th match,2,5,MC Henriques,Sunrisers Hyderabad,Punjab Kings,24,0,30,5,0,1,0,0,7.5,1,9,Sunrisers Hyderabad,
2015,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,27-04-2015,27th match,2,4,KV Sharma,Sunrisers Hyderabad,Punjab Kings,24,0,22,6,1,0,0,0,5.5,1,9,Sunrisers Hyderabad,
2015,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,27-04-2015,27th match,2,3,P Kumar,Sunrisers Hyderabad,Punjab Kings,24,0,34,6,4,0,2,0,8.5,1,9,Sunrisers Hyderabad,
2015,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,27-04-2015,27th match,2,2,B Kumar,Sunrisers Hyderabad,Punjab Kings,24,0,23,12,1,1,1,0,5.75,2,9,Sunrisers Hyderabad,
2015,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,27-04-2015,27th match,2,1,TA Boult,Sunrisers Hyderabad,Punjab Kings,24,0,19,14,1,0,2,0,4.75,3,9,Sunrisers Hyderabad,
2015,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,27-04-2015,27th match,1,6,R Dhawan,Punjab Kings,Sunrisers Hyderabad,6,0,7,2,1,0,0,0,7.0,0,6,Sunrisers Hyderabad,
2015,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,27-04-2015,27th match,1,5,AR Patel,Punjab Kings,Sunrisers Hyderabad,24,0,25,8,2,0,0,0,6.25,2,6,Sunrisers Hyderabad,
2015,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,27-04-2015,27th match,1,4,M Vijay,Punjab Kings,Sunrisers Hyderabad,18,0,16,3,0,0,0,0,5.33,0,6,Sunrisers Hyderabad,
2015,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,27-04-2015,27th match,1,3,Anureet Singh,Punjab Kings,Sunrisers Hyderabad,24,0,27,9,4,0,0,0,6.75,1,6,Sunrisers Hyderabad,
2015,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,27-04-2015,27th match,1,2,MG Johnson,Punjab Kings,Sunrisers Hyderabad,24,0,39,7,5,1,0,0,9.75,2,6,Sunrisers Hyderabad,
2015,India,Mohali,I.S. Bindra Punjab Cricket Association Stadium,27-04-2015,27th match,1,1,Sandeep Sharma,Punjab Kings,Sunrisers Hyderabad,24,1,35,14,5,2,0,0,8.75,1,6,Sunrisers Hyderabad,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",26-04-2015,26th match,2,6,AD Mathews,Delhi Capitals,Royal Challengers Bengaluru,6,0,3,3,0,0,0,0,3.0,0,0,Royal Challengers Bengaluru,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",26-04-2015,26th match,2,5,A Mishra,Delhi Capitals,Royal Challengers Bengaluru,12,0,25,2,3,1,1,0,12.5,0,0,Royal Challengers Bengaluru,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",26-04-2015,26th match,2,4,JP Duminy,Delhi Capitals,Royal Challengers Bengaluru,6,0,7,2,1,0,0,0,7.0,0,0,Royal Challengers Bengaluru,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",26-04-2015,26th match,2,3,Imran Tahir,Delhi Capitals,Royal Challengers Bengaluru,12,0,20,3,2,1,0,0,10.0,0,0,Royal Challengers Bengaluru,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",26-04-2015,26th match,2,2,DJ Muthuswami,Delhi Capitals,Royal Challengers Bengaluru,6,0,14,3,2,1,0,0,14.0,0,0,Royal Challengers Bengaluru,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",26-04-2015,26th match,2,1,NM Coulter-Nile,Delhi Capitals,Royal Challengers Bengaluru,21,0,30,10,4,1,1,0,8.57,0,0,Royal Challengers Bengaluru,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",26-04-2015,26th match,1,5,Iqbal Abdulla,Royal Challengers Bengaluru,Delhi Capitals,24,1,17,12,1,0,1,0,4.25,1,10,Royal Challengers Bengaluru,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",26-04-2015,26th match,1,4,D Wiese,Royal Challengers Bengaluru,Delhi Capitals,20,0,18,8,1,0,1,0,5.4,2,10,Royal Challengers Bengaluru,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",26-04-2015,26th match,1,3,HV Patel,Royal Challengers Bengaluru,Delhi Capitals,18,0,14,7,1,0,0,0,4.66,1,10,Royal Challengers Bengaluru,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",26-04-2015,26th match,1,2,VR Aaron,Royal Challengers Bengaluru,Delhi Capitals,24,0,24,14,2,1,3,0,6.0,2,10,Royal Challengers Bengaluru,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",26-04-2015,26th match,1,1,MA Starc,Royal Challengers Bengaluru,Delhi Capitals,24,0,20,15,3,0,1,0,5.0,3,10,Royal Challengers Bengaluru,
2015,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",25-04-2015,24th match,2,6,DJ Bravo,Chennai Super Kings,Punjab Kings,18,0,13,7,0,0,0,0,4.33,0,9,Chennai Super Kings,
2015,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",25-04-2015,24th match,2,5,R Ashwin,Chennai Super Kings,Punjab Kings,24,0,14,14,0,0,1,0,3.5,2,9,Chennai Super Kings,
2015,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",25-04-2015,24th match,2,4,RA Jadeja,Chennai Super Kings,Punjab Kings,24,0,22,10,1,1,0,0,5.5,3,9,Chennai Super Kings,
2015,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",25-04-2015,24th match,2,3,MM Sharma,Chennai Super Kings,Punjab Kings,18,0,10,12,1,0,0,0,3.33,1,9,Chennai Super Kings,
2015,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",25-04-2015,24th match,2,2,A Nehra,Chennai Super Kings,Punjab Kings,24,0,16,15,2,0,0,0,4.0,2,9,Chennai Super Kings,
2015,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",25-04-2015,24th match,2,1,IC Pandey,Chennai Super Kings,Punjab Kings,12,0,17,5,1,1,1,0,8.5,1,9,Chennai Super Kings,
2015,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",25-04-2015,24th match,1,5,AR Patel,Punjab Kings,Chennai Super Kings,24,0,35,8,4,1,1,0,8.75,1,3,Chennai Super Kings,
2015,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",25-04-2015,24th match,1,4,MG Johnson,Punjab Kings,Chennai Super Kings,24,0,40,10,5,1,1,1,10.0,0,3,Chennai Super Kings,
2015,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",25-04-2015,24th match,1,3,Anureet Singh,Punjab Kings,Chennai Super Kings,24,0,40,6,3,1,2,0,10.0,1,3,Chennai Super Kings,
2015,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",25-04-2015,24th match,1,2,Sandeep Sharma,Punjab Kings,Chennai Super Kings,24,0,32,11,4,1,0,0,8.0,0,3,Chennai Super Kings,
2015,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",25-04-2015,24th match,1,1,Karanveer Singh,Punjab Kings,Chennai Super Kings,24,0,43,11,3,3,1,0,10.75,0,3,Chennai Super Kings,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",25-04-2015,23rd match,2,5,R Vinay Kumar,Mumbai Indians,Sunrisers Hyderabad,24,0,31,7,3,0,1,0,7.75,0,8,Mumbai Indians,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",25-04-2015,23rd match,2,4,J Suchith,Mumbai Indians,Sunrisers Hyderabad,24,0,25,9,1,1,0,0,6.25,1,8,Mumbai Indians,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",25-04-2015,23rd match,2,3,SL Malinga,Mumbai Indians,Sunrisers Hyderabad,24,1,23,14,3,0,0,1,5.75,4,8,Mumbai Indians,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",25-04-2015,23rd match,2,2,MJ McClenaghan,Mumbai Indians,Sunrisers Hyderabad,24,0,20,13,2,0,1,0,5.0,3,8,Mumbai Indians,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",25-04-2015,23rd match,2,1,Harbhajan Singh,Mumbai Indians,Sunrisers Hyderabad,24,0,36,11,5,1,0,0,9.0,0,8,Mumbai Indians,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",25-04-2015,23rd match,1,5,KV Sharma,Sunrisers Hyderabad,Mumbai Indians,24,0,30,5,2,1,0,0,7.5,1,8,Mumbai Indians,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",25-04-2015,23rd match,1,4,P Kumar,Sunrisers Hyderabad,Mumbai Indians,24,0,35,8,2,2,3,0,8.75,2,8,Mumbai Indians,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",25-04-2015,23rd match,1,3,DW Steyn,Sunrisers Hyderabad,Mumbai Indians,24,0,38,8,7,0,0,0,9.5,2,8,Mumbai Indians,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",25-04-2015,23rd match,1,2,B Kumar,Sunrisers Hyderabad,Mumbai Indians,24,0,26,14,3,0,4,0,6.5,3,8,Mumbai Indians,
2015,India,Mumbai,"Wankhede Stadium, Mumbai",25-04-2015,23rd match,1,1,TA Boult,Sunrisers Hyderabad,Mumbai Indians,24,0,27,8,2,0,2,0,6.75,0,8,Mumbai Indians,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",24-04-2015,22nd match,2,6,DJ Hooda,Rajasthan Royals,Royal Challengers Bengaluru,1,0,4,0,1,0,0,0,24.0,0,1,Royal Challengers Bengaluru,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",24-04-2015,22nd match,2,5,PV Tambe,Rajasthan Royals,Royal Challengers Bengaluru,24,0,36,6,2,2,0,0,9.0,0,1,Royal Challengers Bengaluru,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",24-04-2015,22nd match,2,4,JP Faulkner,Rajasthan Royals,Royal Challengers Bengaluru,12,0,17,3,2,0,0,0,8.5,0,1,Royal Challengers Bengaluru,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",24-04-2015,22nd match,2,3,SR Watson,Rajasthan Royals,Royal Challengers Bengaluru,18,0,23,6,1,1,0,0,7.66,1,1,Royal Challengers Bengaluru,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",24-04-2015,22nd match,2,2,DS Kulkarni,Rajasthan Royals,Royal Challengers Bengaluru,24,0,26,7,2,0,0,0,6.5,0,1,Royal Challengers Bengaluru,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",24-04-2015,22nd match,2,1,CH Morris,Rajasthan Royals,Royal Challengers Bengaluru,18,0,23,6,2,1,0,0,7.66,0,1,Royal Challengers Bengaluru,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",24-04-2015,22nd match,1,6,V Kohli,Royal Challengers Bengaluru,Rajasthan Royals,5,0,4,1,0,0,0,0,4.8,0,9,Royal Challengers Bengaluru,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",24-04-2015,22nd match,1,5,D Wiese,Royal Challengers Bengaluru,Rajasthan Royals,24,0,27,5,2,0,0,0,6.75,0,9,Royal Challengers Bengaluru,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",24-04-2015,22nd match,1,4,YS Chahal,Royal Challengers Bengaluru,Rajasthan Royals,19,0,25,7,2,1,0,0,7.89,2,9,Royal Challengers Bengaluru,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",24-04-2015,22nd match,1,3,HV Patel,Royal Challengers Bengaluru,Rajasthan Royals,24,0,23,8,2,0,0,0,5.75,2,9,Royal Challengers Bengaluru,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",24-04-2015,22nd match,1,2,Iqbal Abdulla,Royal Challengers Bengaluru,Rajasthan Royals,24,0,28,10,1,2,1,0,7.0,1,9,Royal Challengers Bengaluru,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",24-04-2015,22nd match,1,1,MA Starc,Royal Challengers Bengaluru,Rajasthan Royals,24,0,22,13,3,0,2,0,5.5,3,9,Royal Challengers Bengaluru,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",23-04-2015,21st match,2,7,Imran Tahir,Delhi Capitals,Mumbai Indians,24,0,22,13,1,1,2,0,5.5,3,9,Delhi Capitals,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",23-04-2015,21st match,2,6,S Nadeem,Delhi Capitals,Mumbai Indians,18,0,25,6,0,2,2,0,8.33,0,9,Delhi Capitals,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",23-04-2015,21st match,2,5,A Mishra,Delhi Capitals,Mumbai Indians,24,0,32,8,2,1,1,0,8.0,2,9,Delhi Capitals,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",23-04-2015,21st match,2,4,AD Mathews,Delhi Capitals,Mumbai Indians,12,0,15,8,2,1,0,0,7.5,2,9,Delhi Capitals,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",23-04-2015,21st match,2,3,JP Duminy,Delhi Capitals,Mumbai Indians,6,0,14,1,3,0,0,0,14.0,0,9,Delhi Capitals,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",23-04-2015,21st match,2,2,DJ Muthuswami,Delhi Capitals,Mumbai Indians,12,0,7,8,0,0,0,0,3.5,1,9,Delhi Capitals,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",23-04-2015,21st match,2,1,NM Coulter-Nile,Delhi Capitals,Mumbai Indians,24,0,36,12,5,1,3,0,9.0,1,9,Delhi Capitals,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",23-04-2015,21st match,1,6,KA Pollard,Mumbai Indians,Delhi Capitals,12,0,25,1,1,2,1,0,12.5,0,4,Delhi Capitals,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",23-04-2015,21st match,1,5,HH Pandya,Mumbai Indians,Delhi Capitals,12,0,14,4,2,0,0,0,7.0,0,4,Delhi Capitals,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",23-04-2015,21st match,1,4,Harbhajan Singh,Mumbai Indians,Delhi Capitals,24,0,34,5,1,2,0,0,8.5,0,4,Delhi Capitals,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",23-04-2015,21st match,1,3,JJ Bumrah,Mumbai Indians,Delhi Capitals,24,0,55,5,3,5,0,0,13.75,1,4,Delhi Capitals,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",23-04-2015,21st match,1,2,SL Malinga,Mumbai Indians,Delhi Capitals,24,0,23,12,2,0,2,1,5.75,1,4,Delhi Capitals,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",23-04-2015,21st match,1,1,MJ McClenaghan,Mumbai Indians,Delhi Capitals,24,0,38,13,4,2,3,0,9.5,2,4,Delhi Capitals,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",22-04-2015,20th match,2,6,DJ Bravo,Chennai Super Kings,Royal Challengers Bengaluru,18,0,25,6,4,0,0,0,8.33,1,8,Chennai Super Kings,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",22-04-2015,20th match,2,5,RA Jadeja,Chennai Super Kings,Royal Challengers Bengaluru,24,0,37,7,1,3,0,0,9.25,1,8,Chennai Super Kings,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",22-04-2015,20th match,2,4,R Ashwin,Chennai Super Kings,Royal Challengers Bengaluru,6,0,17,1,2,1,1,0,17.0,0,8,Chennai Super Kings,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",22-04-2015,20th match,2,3,MM Sharma,Chennai Super Kings,Royal Challengers Bengaluru,24,0,39,8,3,2,0,0,9.75,0,8,Chennai Super Kings,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",22-04-2015,20th match,2,2,A Nehra,Chennai Super Kings,Royal Challengers Bengaluru,24,0,10,15,0,0,0,0,2.5,4,8,Chennai Super Kings,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",22-04-2015,20th match,2,1,IC Pandey,Chennai Super Kings,Royal Challengers Bengaluru,24,0,21,14,2,1,0,0,5.25,1,8,Chennai Super Kings,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",22-04-2015,20th match,1,5,Iqbal Abdulla,Royal Challengers Bengaluru,Chennai Super Kings,24,0,36,10,3,2,2,0,9.0,2,8,Chennai Super Kings,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",22-04-2015,20th match,1,4,D Wiese,Royal Challengers Bengaluru,Chennai Super Kings,24,0,46,8,3,4,1,0,11.5,1,8,Chennai Super Kings,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",22-04-2015,20th match,1,3,HV Patel,Royal Challengers Bengaluru,Chennai Super Kings,24,0,28,12,5,0,0,0,7.0,1,8,Chennai Super Kings,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",22-04-2015,20th match,1,2,YS Chahal,Royal Challengers Bengaluru,Chennai Super Kings,24,0,40,11,2,4,0,0,10.0,3,8,Chennai Super Kings,
2015,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",22-04-2015,20th match,1,1,MA Starc,Royal Challengers Bengaluru,Chennai Super Kings,24,0,24,14,4,0,0,0,6.0,1,8,Chennai Super Kings,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",22-04-2015,19th match,2,7,RS Bopara,Sunrisers Hyderabad,Kolkata Knight Riders,6,0,7,2,1,0,0,0,7.0,1,4,Sunrisers Hyderabad,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",22-04-2015,19th match,2,6,Bipul Sharma,Sunrisers Hyderabad,Kolkata Knight Riders,6,0,14,2,0,2,0,0,14.0,0,4,Sunrisers Hyderabad,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",22-04-2015,19th match,2,5,MC Henriques,Sunrisers Hyderabad,Kolkata Knight Riders,6,0,9,3,0,1,1,0,9.0,1,4,Sunrisers Hyderabad,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",22-04-2015,19th match,2,4,KV Sharma,Sunrisers Hyderabad,Kolkata Knight Riders,6,0,5,2,0,0,0,0,5.0,0,4,Sunrisers Hyderabad,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",22-04-2015,19th match,2,3,P Kumar,Sunrisers Hyderabad,Kolkata Knight Riders,12,0,18,5,1,1,0,0,9.0,1,4,Sunrisers Hyderabad,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",22-04-2015,19th match,2,2,B Kumar,Sunrisers Hyderabad,Kolkata Knight Riders,18,0,24,2,2,0,1,0,8.0,1,4,Sunrisers Hyderabad,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",22-04-2015,19th match,2,1,DW Steyn,Sunrisers Hyderabad,Kolkata Knight Riders,18,0,24,6,2,1,0,0,8.0,0,4,Sunrisers Hyderabad,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",22-04-2015,19th match,1,7,AD Russell,Kolkata Knight Riders,Sunrisers Hyderabad,6,0,6,4,1,0,0,0,6.0,1,4,Sunrisers Hyderabad,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",22-04-2015,19th match,1,6,PP Chawla,Kolkata Knight Riders,Sunrisers Hyderabad,6,0,15,0,1,1,0,0,15.0,0,4,Sunrisers Hyderabad,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",22-04-2015,19th match,1,5,UT Yadav,Kolkata Knight Riders,Sunrisers Hyderabad,24,0,40,8,2,3,0,1,10.0,1,4,Sunrisers Hyderabad,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",22-04-2015,19th match,1,4,YK Pathan,Kolkata Knight Riders,Sunrisers Hyderabad,12,0,18,2,1,1,0,0,9.0,0,4,Sunrisers Hyderabad,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",22-04-2015,19th match,1,3,SP Narine,Kolkata Knight Riders,Sunrisers Hyderabad,24,0,38,9,2,2,0,0,9.5,0,4,Sunrisers Hyderabad,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",22-04-2015,19th match,1,2,M Morkel,Kolkata Knight Riders,Sunrisers Hyderabad,24,0,31,8,5,0,0,0,7.75,2,4,Sunrisers Hyderabad,
2015,India,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",22-04-2015,19th match,1,1,J Botha,Kolkata Knight Riders,Sunrisers Hyderabad,24,0,26,9,3,0,1,0,6.5,0,4,Sunrisers Hyderabad,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",21-04-2015,18th match,2,7,SR Watson,Rajasthan Royals,Punjab Kings,6,0,13,0,0,1,0,0,13.0,0,6,Tied,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",21-04-2015,18th match,2,6,DJ Hooda,Rajasthan Royals,Punjab Kings,18,0,35,3,1,3,0,0,11.66,1,6,Tied,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",21-04-2015,18th match,2,5,R Tewatia,Rajasthan Royals,Punjab Kings,18,0,31,6,2,2,0,0,10.33,1,6,Tied,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",21-04-2015,18th match,2,4,PV Tambe,Rajasthan Royals,Punjab Kings,18,0,20,5,1,0,0,0,6.66,1,6,Tied,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",21-04-2015,18th match,2,3,JP Faulkner,Rajasthan Royals,Punjab Kings,24,0,41,8,3,2,0,0,10.25,0,6,Tied,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",21-04-2015,18th match,2,2,STR Binny,Rajasthan Royals,Punjab Kings,12,0,13,8,1,1,0,0,6.5,0,6,Tied,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",21-04-2015,18th match,2,1,CH Morris,Rajasthan Royals,Punjab Kings,24,0,34,10,4,1,1,0,8.5,1,6,Tied,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",21-04-2015,18th match,1,6,GJ Maxwell,Punjab Kings,Rajasthan Royals,6,0,15,1,0,2,0,0,15.0,0,6,Tied,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",21-04-2015,18th match,1,5,Shivam Sharma,Punjab Kings,Rajasthan Royals,18,0,44,3,5,2,0,0,14.66,1,6,Tied,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",21-04-2015,18th match,1,4,AR Patel,Punjab Kings,Rajasthan Royals,24,0,30,7,1,1,1,0,7.5,2,6,Tied,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",21-04-2015,18th match,1,3,MG Johnson,Punjab Kings,Rajasthan Royals,24,0,33,9,5,0,1,1,8.25,1,6,Tied,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",21-04-2015,18th match,1,2,Anureet Singh,Punjab Kings,Rajasthan Royals,24,0,41,7,4,2,0,0,10.25,1,6,Tied,
2015,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",21-04-2015,18th match,1,1,Sandeep Sharma,Punjab Kings,Rajasthan Royals,24,0,25,12,1,1,3,0,6.25,1,6,Tied,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",20-04-2015,17th match,2,6,A Mishra,Delhi Capitals,Kolkata Knight Riders,19,0,22,6,2,0,0,0,6.94,0,4,Kolkata Knight Riders,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",20-04-2015,17th match,2,5,JP Duminy,Delhi Capitals,Kolkata Knight Riders,6,0,10,2,0,1,0,0,10.0,0,4,Kolkata Knight Riders,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",20-04-2015,17th match,2,4,Imran Tahir,Delhi Capitals,Kolkata Knight Riders,24,0,30,5,2,1,0,0,7.5,1,4,Kolkata Knight Riders,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",20-04-2015,17th match,2,3,AD Mathews,Delhi Capitals,Kolkata Knight Riders,18,0,33,2,5,0,2,0,11.0,0,4,Kolkata Knight Riders,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",20-04-2015,17th match,2,2,NM Coulter-Nile,Delhi Capitals,Kolkata Knight Riders,24,0,30,10,5,0,1,0,7.5,1,4,Kolkata Knight Riders,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",20-04-2015,17th match,2,1,DJ Muthuswami,Delhi Capitals,Kolkata Knight Riders,18,0,18,12,4,0,0,0,6.0,2,4,Kolkata Knight Riders,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",20-04-2015,17th match,1,6,YK Pathan,Kolkata Knight Riders,Delhi Capitals,6,0,9,0,1,0,0,0,9.0,0,8,Kolkata Knight Riders,
2015,India,Delhi,"Arun Jaitley Stadium, Delhi",20-04-2015,17th match,1,5,PP Chawla,Kolkata Knight Riders,Delhi Capitals,24,0,27,9,2,0,1,0,6.75,2,8,Kolkata Knight Riders,
