season,host_country,host_city,stadium_name,match_date,match_type,innings_number,batting_position,player_name,player_team,opposition_team,balls_faced,runs_scored,dismissal_type,strike_rate,0's,1's,2's,3's,4's,5's,6's,7's,total_team_score,match_winning_team,note
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",28-05-2023,Final,2,6,MS Dhoni,Chennai Super Kings,Gujarat Titans,1,0,caught,0.0,1,0,0,0,0,0,0,0,171,Chennai Super Kings,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",28-05-2023,Final,2,5,AT Rayudu,Chennai Super Kings,Gujarat Titans,8,19,caught,237.5,2,3,0,0,1,0,2,0,171,Chennai Super Kings,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",28-05-2023,Final,2,4,AM Rahane,Chennai Super Kings,Gujarat Titans,13,27,caught,207.69,3,5,1,0,2,0,2,0,171,Chennai Super Kings,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",28-05-2023,Final,2,3,S Dube,Chennai Super Kings,Gujarat Titans,21,32,not out,152.38,3,12,4,0,0,0,2,0,171,Chennai Super Kings,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",28-05-2023,Final,2,2,DP Conway,Chennai Super Kings,Gujarat Titans,25,47,caught,188.0,5,9,5,0,4,0,2,0,171,Chennai Super Kings,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",28-05-2023,Final,2,1,RD Gaikwad,Chennai Super Kings,Gujarat Titans,16,26,caught,162.5,5,6,1,0,3,0,1,0,171,Chennai Super Kings,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",28-05-2023,Final,1,5,Rashid Khan,Gujarat Titans,Chennai Super Kings,2,0,caught,0.0,2,0,0,0,0,0,0,0,214,Chennai Super Kings,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",28-05-2023,Final,1,4,HH Pandya,Gujarat Titans,Chennai Super Kings,12,21,not out,175.0,3,5,2,0,0,0,2,0,214,Chennai Super Kings,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",28-05-2023,Final,1,3,B Sai Sudharsan,Gujarat Titans,Chennai Super Kings,47,96,lbw,204.25,10,18,5,0,8,0,6,0,214,Chennai Super Kings,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",28-05-2023,Final,1,2,Shubman Gill,Gujarat Titans,Chennai Super Kings,20,39,stumped,195.0,4,7,2,0,7,0,0,0,214,Chennai Super Kings,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",28-05-2023,Final,1,1,WP Saha,Gujarat Titans,Chennai Super Kings,39,54,caught,138.46,8,22,3,0,5,0,1,0,214,Chennai Super Kings,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",26-05-2023,Qualifier 2,2,11,JP Behrendorff,Mumbai Indians,Gujarat Titans,5,3,not out,60.0,,,,,,,,,171,Gujarat Titans,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",26-05-2023,Qualifier 2,2,10,K Kartikeya,Mumbai Indians,Gujarat Titans,7,6,caught,85.71,,,,,,,,,171,Gujarat Titans,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",26-05-2023,Qualifier 2,2,9,PP Chawla,Mumbai Indians,Gujarat Titans,2,0,caught,0.0,,,,,,,,,171,Gujarat Titans,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",26-05-2023,Qualifier 2,2,8,CJ Jordan,Mumbai Indians,Gujarat Titans,5,2,caught,40.0,,,,,,,,,171,Gujarat Titans,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",26-05-2023,Qualifier 2,2,7,TH David,Mumbai Indians,Gujarat Titans,3,2,lbw,66.66,,,,,,,,,171,Gujarat Titans,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",26-05-2023,Qualifier 2,2,6,Vishnu Vinod,Mumbai Indians,Gujarat Titans,7,5,caught,71.42,,,,,,,,,171,Gujarat Titans,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",26-05-2023,Qualifier 2,2,5,NT Tilak Varma,Mumbai Indians,Gujarat Titans,14,43,bowled,307.14,,,,,,,,,171,Gujarat Titans,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",26-05-2023,Qualifier 2,2,4,SA Yadav,Mumbai Indians,Gujarat Titans,38,61,bowled,160.52,,,,,,,,,171,Gujarat Titans,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",26-05-2023,Qualifier 2,2,3,C Green,Mumbai Indians,Gujarat Titans,20,30,bowled,150.0,,,,,,,,,171,Gujarat Titans,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",26-05-2023,Qualifier 2,2,2,N Wadhera,Mumbai Indians,Gujarat Titans,3,4,caught,133.33,,,,,,,,,171,Gujarat Titans,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",26-05-2023,Qualifier 2,2,1,RG Sharma,Mumbai Indians,Gujarat Titans,7,8,caught,114.28,,,,,,,,,171,Gujarat Titans,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",26-05-2023,Qualifier 2,1,5,Rashid Khan,Gujarat Titans,Mumbai Indians,2,5,not out,250.0,,,,,,,,,233,Gujarat Titans,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",26-05-2023,Qualifier 2,1,4,HH Pandya,Gujarat Titans,Mumbai Indians,13,28,not out,215.38,,,,,,,,,233,Gujarat Titans,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",26-05-2023,Qualifier 2,1,3,B Sai Sudharsan,Gujarat Titans,Mumbai Indians,31,43,retired out,138.7,,,,,,,,,233,Gujarat Titans,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",26-05-2023,Qualifier 2,1,2,Shubman Gill,Gujarat Titans,Mumbai Indians,60,129,caught,215.0,,,,,,,,,233,Gujarat Titans,
2023,India,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",26-05-2023,Qualifier 2,1,1,WP Saha,Gujarat Titans,Mumbai Indians,16,18,stumped,112.5,,,,,,,,,233,Gujarat Titans,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",24-05-2023,Eliminator,2,11,Mohsin Khan,Lucknow Super Giants,Mumbai Indians,7,0,bowled,0.0,7,0,0,0,0,0,0,0,101,Mumbai Indians,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",24-05-2023,Eliminator,2,10,Naveen-ul-Haq,Lucknow Super Giants,Mumbai Indians,5,1,not out,20.0,4,1,0,0,0,0,0,0,101,Mumbai Indians,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",24-05-2023,Eliminator,2,9,Ravi Bishnoi,Lucknow Super Giants,Mumbai Indians,6,3,caught,50.0,3,3,0,0,0,0,0,0,101,Mumbai Indians,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",24-05-2023,Eliminator,2,8,K Gowtham,Lucknow Super Giants,Mumbai Indians,3,2,run out,66.66,1,2,0,0,0,0,0,0,101,Mumbai Indians,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",24-05-2023,Eliminator,2,7,DJ Hooda,Lucknow Super Giants,Mumbai Indians,13,15,run out,115.38,3,9,0,0,0,0,1,0,101,Mumbai Indians,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",24-05-2023,Eliminator,2,6,N Pooran,Lucknow Super Giants,Mumbai Indians,1,0,caught,0.0,1,0,0,0,0,0,0,0,101,Mumbai Indians,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",24-05-2023,Eliminator,2,5,A Badoni,Lucknow Super Giants,Mumbai Indians,7,1,bowled,14.28,6,1,0,0,0,0,0,0,101,Mumbai Indians,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",24-05-2023,Eliminator,2,4,MP Stoinis,Lucknow Super Giants,Mumbai Indians,27,40,run out,148.14,9,10,2,0,5,0,1,0,101,Mumbai Indians,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",24-05-2023,Eliminator,2,3,KH Pandya,Lucknow Super Giants,Mumbai Indians,11,8,caught,72.72,6,4,0,0,1,0,0,0,101,Mumbai Indians,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",24-05-2023,Eliminator,2,2,PN Mankad,Lucknow Super Giants,Mumbai Indians,6,3,caught,50.0,4,1,1,0,0,0,0,0,101,Mumbai Indians,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",24-05-2023,Eliminator,2,1,KR Mayers,Lucknow Super Giants,Mumbai Indians,13,18,caught,138.46,6,2,2,0,3,0,0,0,101,Mumbai Indians,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",24-05-2023,Eliminator,1,9,HR Shokeen,Mumbai Indians,Lucknow Super Giants,1,0,not out,0.0,1,0,0,0,0,0,0,0,182,Mumbai Indians,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",24-05-2023,Eliminator,1,8,CJ Jordan,Mumbai Indians,Lucknow Super Giants,7,4,caught,57.14,4,2,1,0,0,0,0,0,182,Mumbai Indians,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",24-05-2023,Eliminator,1,7,N Wadhera,Mumbai Indians,Lucknow Super Giants,12,23,caught,191.66,5,3,0,0,2,0,2,0,182,Mumbai Indians,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",24-05-2023,Eliminator,1,6,TH David,Mumbai Indians,Lucknow Super Giants,13,13,caught,100.0,3,9,0,0,1,0,0,0,182,Mumbai Indians,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",24-05-2023,Eliminator,1,5,NT Tilak Varma,Mumbai Indians,Lucknow Super Giants,22,26,caught,118.18,7,12,1,0,0,0,2,0,182,Mumbai Indians,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",24-05-2023,Eliminator,1,4,SA Yadav,Mumbai Indians,Lucknow Super Giants,20,33,caught,165.0,6,7,3,0,2,0,2,0,182,Mumbai Indians,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",24-05-2023,Eliminator,1,3,C Green,Mumbai Indians,Lucknow Super Giants,23,41,bowled,178.26,7,7,2,0,6,0,1,0,182,Mumbai Indians,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",24-05-2023,Eliminator,1,2,RG Sharma,Mumbai Indians,Lucknow Super Giants,10,11,caught,110.0,7,1,0,0,1,0,1,0,182,Mumbai Indians,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",24-05-2023,Eliminator,1,1,Ishan Kishan,Mumbai Indians,Lucknow Super Giants,12,15,caught,125.0,6,3,0,0,3,0,0,0,182,Mumbai Indians,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-05-2023,Qualifier 1,2,11,Mohammed Shami,Gujarat Titans,Chennai Super Kings,5,5,caught,100.0,,,,,,,,,157,Chennai Super Kings,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-05-2023,Qualifier 1,2,10,Noor Ahmad,Gujarat Titans,Chennai Super Kings,5,7,not out,140.0,,,,,,,,,157,Chennai Super Kings,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-05-2023,Qualifier 1,2,9,DG Nalkande,Gujarat Titans,Chennai Super Kings,1,0,run out,0.0,,,,,,,,,157,Chennai Super Kings,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-05-2023,Qualifier 1,2,8,Rashid Khan,Gujarat Titans,Chennai Super Kings,16,30,caught,187.5,,,,,,,,,157,Chennai Super Kings,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-05-2023,Qualifier 1,2,7,R Tewatia,Gujarat Titans,Chennai Super Kings,5,3,bowled,60.0,,,,,,,,,157,Chennai Super Kings,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-05-2023,Qualifier 1,2,6,V Shankar,Gujarat Titans,Chennai Super Kings,10,14,caught,140.0,,,,,,,,,157,Chennai Super Kings,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-05-2023,Qualifier 1,2,5,DA Miller,Gujarat Titans,Chennai Super Kings,6,4,bowled,66.66,,,,,,,,,157,Chennai Super Kings,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-05-2023,Qualifier 1,2,4,MD Shanaka,Gujarat Titans,Chennai Super Kings,16,17,caught,106.25,,,,,,,,,157,Chennai Super Kings,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-05-2023,Qualifier 1,2,3,HH Pandya,Gujarat Titans,Chennai Super Kings,7,8,caught,114.28,,,,,,,,,157,Chennai Super Kings,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-05-2023,Qualifier 1,2,2,Shubman Gill,Gujarat Titans,Chennai Super Kings,38,42,caught,110.52,,,,,,,,,157,Chennai Super Kings,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-05-2023,Qualifier 1,2,1,WP Saha,Gujarat Titans,Chennai Super Kings,11,12,caught,109.09,,,,,,,,,157,Chennai Super Kings,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-05-2023,Qualifier 1,1,8,MM Ali,Chennai Super Kings,Gujarat Titans,4,9,not out,225.0,,,,,,,,,172,Chennai Super Kings,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-05-2023,Qualifier 1,1,7,MS Dhoni,Chennai Super Kings,Gujarat Titans,2,1,caught,50.0,,,,,,,,,172,Chennai Super Kings,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-05-2023,Qualifier 1,1,6,RA Jadeja,Chennai Super Kings,Gujarat Titans,16,22,bowled,137.5,,,,,,,,,172,Chennai Super Kings,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-05-2023,Qualifier 1,1,5,AT Rayudu,Chennai Super Kings,Gujarat Titans,9,17,caught,188.88,,,,,,,,,172,Chennai Super Kings,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-05-2023,Qualifier 1,1,4,AM Rahane,Chennai Super Kings,Gujarat Titans,10,17,caught,170.0,,,,,,,,,172,Chennai Super Kings,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-05-2023,Qualifier 1,1,3,S Dube,Chennai Super Kings,Gujarat Titans,3,1,bowled,33.33,,,,,,,,,172,Chennai Super Kings,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-05-2023,Qualifier 1,1,2,DP Conway,Chennai Super Kings,Gujarat Titans,34,40,caught,117.64,,,,,,,,,172,Chennai Super Kings,
2023,India,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-05-2023,Qualifier 1,1,1,RD Gaikwad,Chennai Super Kings,Gujarat Titans,44,60,caught,136.36,,,,,,,,,172,Chennai Super Kings,
2023,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",21-05-2023,70th Match,2,6,R Tewatia,Gujarat Titans,Royal Challengers Bengaluru,5,4,not out,80.0,,,,,,,,,198,Gujarat Titans,
2023,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",21-05-2023,70th Match,2,5,DA Miller,Gujarat Titans,Royal Challengers Bengaluru,7,6,caught,85.71,,,,,,,,,198,Gujarat Titans,
2023,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",21-05-2023,70th Match,2,4,MD Shanaka,Gujarat Titans,Royal Challengers Bengaluru,3,0,caught,0.0,,,,,,,,,198,Gujarat Titans,
2023,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",21-05-2023,70th Match,2,3,V Shankar,Gujarat Titans,Royal Challengers Bengaluru,35,53,caught,151.42,,,,,,,,,198,Gujarat Titans,
2023,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",21-05-2023,70th Match,2,2,Shubman Gill,Gujarat Titans,Royal Challengers Bengaluru,52,104,not out,200.0,,,,,,,,,198,Gujarat Titans,
2023,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",21-05-2023,70th Match,2,1,WP Saha,Gujarat Titans,Royal Challengers Bengaluru,14,12,caught,85.71,,,,,,,,,198,Gujarat Titans,
2023,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",21-05-2023,70th Match,1,7,Anuj Rawat,Royal Challengers Bengaluru,Gujarat Titans,15,23,not out,153.33,,,,,,,,,197,Gujarat Titans,
2023,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",21-05-2023,70th Match,1,6,KD Karthik,Royal Challengers Bengaluru,Gujarat Titans,1,0,caught,0.0,,,,,,,,,197,Gujarat Titans,
2023,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",21-05-2023,70th Match,1,5,MG Bracewell,Royal Challengers Bengaluru,Gujarat Titans,16,26,caught,162.5,,,,,,,,,197,Gujarat Titans,
2023,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",21-05-2023,70th Match,1,4,MK Lomror,Royal Challengers Bengaluru,Gujarat Titans,3,1,stumped,33.33,,,,,,,,,197,Gujarat Titans,
2023,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",21-05-2023,70th Match,1,3,GJ Maxwell,Royal Challengers Bengaluru,Gujarat Titans,5,11,bowled,220.0,,,,,,,,,197,Gujarat Titans,
2023,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",21-05-2023,70th Match,1,2,F du Plessis,Royal Challengers Bengaluru,Gujarat Titans,19,28,caught,147.36,,,,,,,,,197,Gujarat Titans,
2023,India,Bengaluru,"M.Chinnaswamy Stadium, Bengaluru",21-05-2023,70th Match,1,1,V Kohli,Royal Challengers Bengaluru,Gujarat Titans,61,101,not out,165.57,,,,,,,,,197,Gujarat Titans,
2023,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2023,69th Match,2,4,SA Yadav,Mumbai Indians,Sunrisers Hyderabad,16,25,not out,156.25,,,,,,,,,201,Mumbai Indians,
2023,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2023,69th Match,2,3,C Green,Mumbai Indians,Sunrisers Hyderabad,47,100,not out,212.76,,,,,,,,,201,Mumbai Indians,
2023,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2023,69th Match,2,2,RG Sharma,Mumbai Indians,Sunrisers Hyderabad,37,56,caught,151.35,,,,,,,,,201,Mumbai Indians,
2023,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2023,69th Match,2,1,Ishan Kishan,Mumbai Indians,Sunrisers Hyderabad,12,14,caught,116.66,,,,,,,,,201,Mumbai Indians,
2023,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2023,69th Match,1,7,Sanvir Singh,Sunrisers Hyderabad,Mumbai Indians,3,4,not out,133.33,,,,,,,,,200,Mumbai Indians,
2023,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2023,69th Match,1,6,HC Brook,Sunrisers Hyderabad,Mumbai Indians,1,0,bowled,0.0,,,,,,,,,200,Mumbai Indians,
2023,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2023,69th Match,1,5,AK Markram,Sunrisers Hyderabad,Mumbai Indians,7,13,not out,185.71,,,,,,,,,200,Mumbai Indians,
2023,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2023,69th Match,1,4,GD Phillips,Sunrisers Hyderabad,Mumbai Indians,4,1,caught,25.0,,,,,,,,,200,Mumbai Indians,
2023,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2023,69th Match,1,3,H Klaasen,Sunrisers Hyderabad,Mumbai Indians,13,18,bowled,138.46,,,,,,,,,200,Mumbai Indians,
2023,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2023,69th Match,1,2,MA Agarwal,Sunrisers Hyderabad,Mumbai Indians,46,83,caught,180.43,,,,,,,,,200,Mumbai Indians,
2023,India,Mumbai,"Wankhede Stadium, Mumbai",21-05-2023,69th Match,1,1,Vivrant Sharma,Sunrisers Hyderabad,Mumbai Indians,47,69,caught,146.8,,,,,,,,,200,Mumbai Indians,
2023,India,Kolkata,"Eden Gardens, Kolkata",20-05-2023,68th Match,2,9,VG Arora,Kolkata Knight Riders,Lucknow Super Giants,1,1,not out,100.0,,,,,,,,,175,Lucknow Super Giants,
2023,India,Kolkata,"Eden Gardens, Kolkata",20-05-2023,68th Match,2,8,SP Narine,Kolkata Knight Riders,Lucknow Super Giants,2,1,run out,50.0,,,,,,,,,175,Lucknow Super Giants,
2023,India,Kolkata,"Eden Gardens, Kolkata",20-05-2023,68th Match,2,7,SN Thakur,Kolkata Knight Riders,Lucknow Super Giants,7,3,caught,42.85,,,,,,,,,175,Lucknow Super Giants,
2023,India,Kolkata,"Eden Gardens, Kolkata",20-05-2023,68th Match,2,6,AD Russell,Kolkata Knight Riders,Lucknow Super Giants,9,7,bowled,77.77,,,,,,,,,175,Lucknow Super Giants,
2023,India,Kolkata,"Eden Gardens, Kolkata",20-05-2023,68th Match,2,5,RK Singh,Kolkata Knight Riders,Lucknow Super Giants,33,67,not out,203.03,,,,,,,,,175,Lucknow Super Giants,
2023,India,Kolkata,"Eden Gardens, Kolkata",20-05-2023,68th Match,2,4,Rahmanullah Gurbaz,Kolkata Knight Riders,Lucknow Super Giants,15,10,caught,66.66,,,,,,,,,175,Lucknow Super Giants,
2023,India,Kolkata,"Eden Gardens, Kolkata",20-05-2023,68th Match,2,3,N Rana,Kolkata Knight Riders,Lucknow Super Giants,10,8,caught,80.0,,,,,,,,,175,Lucknow Super Giants,
2023,India,Kolkata,"Eden Gardens, Kolkata",20-05-2023,68th Match,2,2,VR Iyer,Kolkata Knight Riders,Lucknow Super Giants,15,24,caught,160.0,,,,,,,,,175,Lucknow Super Giants,
2023,India,Kolkata,"Eden Gardens, Kolkata",20-05-2023,68th Match,2,1,JJ Roy,Kolkata Knight Riders,Lucknow Super Giants,28,45,bowled,160.71,,,,,,,,,175,Lucknow Super Giants,
2023,India,Kolkata,"Eden Gardens, Kolkata",20-05-2023,68th Match,1,10,Naveen-ul-Haq,Lucknow Super Giants,Kolkata Knight Riders,3,2,not out,66.66,,,,,,,,,176,Lucknow Super Giants,
2023,India,Kolkata,"Eden Gardens, Kolkata",20-05-2023,68th Match,1,9,Ravi Bishnoi,Lucknow Super Giants,Kolkata Knight Riders,2,2,bowled,100.0,,,,,,,,,176,Lucknow Super Giants,
2023,India,Kolkata,"Eden Gardens, Kolkata",20-05-2023,68th Match,1,8,K Gowtham,Lucknow Super Giants,Kolkata Knight Riders,4,11,not out,275.0,,,,,,,,,176,Lucknow Super Giants,
2023,India,Kolkata,"Eden Gardens, Kolkata",20-05-2023,68th Match,1,7,N Pooran,Lucknow Super Giants,Kolkata Knight Riders,30,58,caught,193.33,,,,,,,,,176,Lucknow Super Giants,
2023,India,Kolkata,"Eden Gardens, Kolkata",20-05-2023,68th Match,1,6,A Badoni,Lucknow Super Giants,Kolkata Knight Riders,21,25,caught,119.04,,,,,,,,,176,Lucknow Super Giants,
2023,India,Kolkata,"Eden Gardens, Kolkata",20-05-2023,68th Match,1,5,KH Pandya,Lucknow Super Giants,Kolkata Knight Riders,8,9,caught,112.5,,,,,,,,,176,Lucknow Super Giants,
2023,India,Kolkata,"Eden Gardens, Kolkata",20-05-2023,68th Match,1,4,MP Stoinis,Lucknow Super Giants,Kolkata Knight Riders,2,0,caught,0.0,,,,,,,,,176,Lucknow Super Giants,
2023,India,Kolkata,"Eden Gardens, Kolkata",20-05-2023,68th Match,1,3,PN Mankad,Lucknow Super Giants,Kolkata Knight Riders,20,26,caught,130.0,,,,,,,,,176,Lucknow Super Giants,
2023,India,Kolkata,"Eden Gardens, Kolkata",20-05-2023,68th Match,1,2,Q de Kock,Lucknow Super Giants,Kolkata Knight Riders,27,28,caught,103.7,,,,,,,,,176,Lucknow Super Giants,
2023,India,Kolkata,"Eden Gardens, Kolkata",20-05-2023,68th Match,1,1,KS Sharma,Lucknow Super Giants,Kolkata Knight Riders,5,3,caught,60.0,,,,,,,,,176,Lucknow Super Giants,
2023,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2023,67th Match,2,11,C Sakariya,Delhi Capitals,Chennai Super Kings,2,0,not out,0.0,,,,,,,,,146,Chennai Super Kings,
2023,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2023,67th Match,2,10,Kuldeep Yadav,Delhi Capitals,Chennai Super Kings,1,0,lbw,0.0,,,,,,,,,146,Chennai Super Kings,
2023,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2023,67th Match,2,9,A Nortje,Delhi Capitals,Chennai Super Kings,1,0,not out,0.0,,,,,,,,,146,Chennai Super Kings,
2023,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2023,67th Match,2,8,Lalit Yadav,Delhi Capitals,Chennai Super Kings,12,6,caught,50.0,,,,,,,,,146,Chennai Super Kings,
2023,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2023,67th Match,2,7,Aman Hakim Khan,Delhi Capitals,Chennai Super Kings,9,7,caught,77.77,,,,,,,,,146,Chennai Super Kings,
2023,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2023,67th Match,2,6,AR Patel,Delhi Capitals,Chennai Super Kings,8,15,caught,187.5,,,,,,,,,146,Chennai Super Kings,
2023,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2023,67th Match,2,5,YV Dhull,Delhi Capitals,Chennai Super Kings,15,13,caught,86.66,,,,,,,,,146,Chennai Super Kings,
2023,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2023,67th Match,2,4,RR Rossouw,Delhi Capitals,Chennai Super Kings,1,0,bowled,0.0,,,,,,,,,146,Chennai Super Kings,
2023,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2023,67th Match,2,3,PD Salt,Delhi Capitals,Chennai Super Kings,6,3,caught,50.0,,,,,,,,,146,Chennai Super Kings,
2023,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2023,67th Match,2,2,DA Warner,Delhi Capitals,Chennai Super Kings,58,86,caught,148.27,,,,,,,,,146,Chennai Super Kings,
2023,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2023,67th Match,2,1,PP Shaw,Delhi Capitals,Chennai Super Kings,7,5,caught,71.42,,,,,,,,,146,Chennai Super Kings,
2023,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2023,67th Match,1,5,RA Jadeja,Chennai Super Kings,Delhi Capitals,7,20,not out,285.71,,,,,,,,,223,Chennai Super Kings,
2023,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2023,67th Match,1,4,MS Dhoni,Chennai Super Kings,Delhi Capitals,4,5,not out,125.0,,,,,,,,,223,Chennai Super Kings,
2023,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2023,67th Match,1,3,S Dube,Chennai Super Kings,Delhi Capitals,9,22,caught,244.44,,,,,,,,,223,Chennai Super Kings,
2023,India,Delhi,"Arun Jaitley Stadium, Delhi",20-05-2023,67th Match,1,2,DP Conway,Chennai Super Kings,Delhi Capitals,52,87,caught,167.3,,,,,,,,,223,Chennai Super Kings,
